Model,Asset,Value,What
MLPClassifier,ETHUSDT_1h,0.40449929587924255,F1 VALIDATION
MLPClassifier,ETHUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_1h,"{1: 0.7698412698412699, 0: 0.23015873015873015}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_1h,0.4137467257437379,F1 VALIDATION
MLPClassifier,ETHUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_1h,"{1: 0.7619047619047619, 0: 0.23809523809523808}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_1h,0.34368569507617747,F1 VALIDATION
MLPClassifier,ETHUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_1h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_1h,0.4186611536428039,F1 VALIDATION
MLPClassifier,ETHUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_1h,"{0: 0.873015873015873, 1: 0.12698412698412698}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_1h,0.5096450176920443,FINAL TEST
MLPClassifier,ETHUSDT_1h,0.47304203482208407,F1 FINAL TEST
MLPClassifier,ETHUSDT_1h,"{1: 0.5079328843739299, 0: 0.4920671156260701}",DESBALANCEO REAL
MLPClassifier,ETHUSDT_1h,"{0: 0.7714872731423353, 1: 0.22851272685766466}",DESBALANCEO PREDICCIÓN
MLPClassifier,XRPUSDT_1h,0.4886320462383688,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.7063492063492064, 0: 0.29365079365079366}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.5300075519972085,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{0: 0.5714285714285714, 1: 0.42857142857142855}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.5486897212040601,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.5555555555555556, 0: 0.4444444444444444}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.5425445967558715,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.6507936507936508, 0: 0.3492063492063492}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.5405316963624476,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.5382276412915461,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.49017636971319584,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{0: 0.5714285714285714, 1: 0.42857142857142855}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.47015422023711706,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.9047619047619048, 0: 0.09523809523809523}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.5140346098687311,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.6507936507936508, 0: 0.3492063492063492}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.4210455781170017,F1 VALIDATION
MLPClassifier,XRPUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_1h,"{1: 0.7301587301587301, 0: 0.2698412698412698}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_1h,0.5199178176007305,FINAL TEST
MLPClassifier,XRPUSDT_1h,0.517869821277451,F1 FINAL TEST
MLPClassifier,XRPUSDT_1h,"{1: 0.502454057755964, 0: 0.4975459422440361}",DESBALANCEO REAL
MLPClassifier,XRPUSDT_1h,"{0: 0.5676292660655177, 1: 0.4323707339344824}",DESBALANCEO PREDICCIÓN
MLPClassifier,BNBUSDT_1h,0.33200745201019793,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.42514837266445227,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{0: 0.8492063492063492, 1: 0.15079365079365079}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.3464920706686329,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.4392846189651881,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{0: 0.8015873015873016, 1: 0.1984126984126984}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.43418883463637153,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{0: 0.6904761904761905, 1: 0.30952380952380953}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.46855595155648383,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{0: 0.5555555555555556, 1: 0.4444444444444444}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.514132980888941,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{0: 0.5555555555555556, 1: 0.4444444444444444}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.4977375645287512,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{1: 0.7936507936507936, 0: 0.20634920634920634}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.4693982245520842,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{0: 0.9126984126984127, 1: 0.0873015873015873}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.49891907465904667,F1 VALIDATION
MLPClassifier,BNBUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_1h,"{1: 0.7619047619047619, 0: 0.23809523809523808}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_1h,0.48727314233534985,FINAL TEST
MLPClassifier,BNBUSDT_1h,0.3585210219167897,F1 FINAL TEST
MLPClassifier,BNBUSDT_1h,"{1: 0.5145531332039721, 0: 0.48544686679602783}",DESBALANCEO REAL
MLPClassifier,BNBUSDT_1h,"{0: 0.9625613514438991, 1: 0.0374386485561009}",DESBALANCEO PREDICCIÓN
MLPClassifier,SOLUSDT_1h,0.3213781587782002,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.39023364072008027,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,"{0: 0.5317460317460317, 1: 0.46825396825396826}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.48882097138761826,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,"{0: 0.6587301587301587, 1: 0.3412698412698413}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.4197063357578947,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.48980383864383004,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,"{1: 0.8095238095238095, 0: 0.19047619047619047}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.5034096818322195,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,"{0: 0.5714285714285714, 1: 0.42857142857142855}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.4867285630118836,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,"{1: 0.5079365079365079, 0: 0.49206349206349204}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.531058537130356,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,"{1: 0.6111111111111112, 0: 0.3888888888888889}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.438233752176851,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.3213781587782002,F1 VALIDATION
MLPClassifier,SOLUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_1h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_1h,0.5162652665220865,FINAL TEST
MLPClassifier,SOLUSDT_1h,0.4873407860537917,F1 FINAL TEST
MLPClassifier,SOLUSDT_1h,"{1: 0.5053076132861546, 0: 0.49469238671384547}",DESBALANCEO REAL
MLPClassifier,SOLUSDT_1h,"{0: 0.7428375756192216, 1: 0.25716242438077846}",DESBALANCEO PREDICCIÓN
MLPClassifier,ADAUSDT_1h,0.3631295456438368,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.458850846051542,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{0: 0.9523809523809523, 1: 0.047619047619047616}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.3364084087824411,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.5033894020214265,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{0: 0.6349206349206349, 1: 0.36507936507936506}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.4803887031107821,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{0: 0.746031746031746, 1: 0.25396825396825395}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.38000254276987877,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{0: 0.9920634920634921, 1: 0.007936507936507936}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.43362490839084433,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{0: 0.7619047619047619, 1: 0.23809523809523808}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.4729135118152151,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{0: 0.7380952380952381, 1: 0.2619047619047619}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.4336356567588563,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{0: 0.5396825396825397, 1: 0.4603174603174603}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.4315069210549158,F1 VALIDATION
MLPClassifier,ADAUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_1h,"{1: 0.6111111111111112, 0: 0.3888888888888889}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_1h,0.5214016664764296,FINAL TEST
MLPClassifier,ADAUSDT_1h,0.5170037298064688,F1 FINAL TEST
MLPClassifier,ADAUSDT_1h,"{0: 0.5064490354982308, 1: 0.4935509645017692}",DESBALANCEO REAL
MLPClassifier,ADAUSDT_1h,"{0: 0.5889738614313434, 1: 0.41102613856865655}",DESBALANCEO PREDICCIÓN
MLPClassifier,TRXUSDT_1h,0.3652074182480402,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.9841269841269841, 0: 0.015873015873015872}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.45042165409754975,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.9444444444444444, 0: 0.05555555555555555}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.4824380250751064,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.5476190476190477, 0: 0.4523809523809524}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.5082988213990687,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.5079365079365079, 0: 0.49206349206349204}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.4045310203074755,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.9761904761904762, 0: 0.023809523809523808}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.4853141092669665,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.5238095238095238, 0: 0.47619047619047616}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.49473735925871376,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.6984126984126984, 0: 0.30158730158730157}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.349515792962219,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.349515792962219,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.3523300047316547,F1 VALIDATION
MLPClassifier,TRXUSDT_1h,"{1: 0.5952380952380952, 0: 0.40476190476190477}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_1h,"{1: 0.9761904761904762, 0: 0.023809523809523808}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_1h,0.5175208309553704,FINAL TEST
MLPClassifier,TRXUSDT_1h,0.3433558149756857,F1 FINAL TEST
MLPClassifier,TRXUSDT_1h,"{1: 0.5171784042917476, 0: 0.4828215957082525}",DESBALANCEO REAL
MLPClassifier,TRXUSDT_1h,"{1: 0.9978312977970552, 0: 0.0021687022029448695}",DESBALANCEO PREDICCIÓN
MLPClassifier,LINKUSDT_1h,0.46142574415863036,F1 VALIDATION
MLPClassifier,LINKUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_1h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_1h,0.46782666692835084,F1 VALIDATION
MLPClassifier,LINKUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_1h,"{1: 0.6587301587301587, 0: 0.3412698412698413}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_1h,0.40867184892516306,F1 VALIDATION
MLPClassifier,LINKUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_1h,"{1: 0.7936507936507936, 0: 0.20634920634920634}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_1h,0.49375646661474626,F1 VALIDATION
MLPClassifier,LINKUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_1h,"{1: 0.5158730158730159, 0: 0.48412698412698413}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_1h,0.4893146296130929,F1 VALIDATION
MLPClassifier,LINKUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_1h,"{0: 0.5555555555555556, 1: 0.4444444444444444}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_1h,0.46734086149267373,F1 VALIDATION
MLPClassifier,LINKUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_1h,"{0: 0.6587301587301587, 1: 0.3412698412698413}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_1h,0.436363137255916,F1 VALIDATION
MLPClassifier,LINKUSDT_1h,"{1: 0.5317460317460317, 0: 0.46825396825396826}",DESBALANCEO REAL VAL
